classification,match_score,dalua_title,dalua_cost_ex_gst,dalua_cost_plus_gst,dalua_markdown_ex_gst,dalua_markdown_plus_gst,dalua_product_url,dalua_image_url,shopify_title,shopify_product_url,shopify_retail_price,exclude_reason,review_note,qualification,qualification_reason,proposed_variant_family,variant_group_size
missing,0.560,CORAL ESSENTIALS GRO 50ML,30.19,33.21,22.64,24.90,https://daluawholesale.com.au/product/coral-essentials-gro-50ml-2/,https://daluawholesale.com.au/wp-content/uploads/2021/06/gro_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials gro,
missing,0.549,CORAL ESSENTIALS GRO 100ML,45.25,49.78,33.94,37.33,https://daluawholesale.com.au/product/coral-essentials-gro-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/gro_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials gro,
missing,0.556,CORAL ESSENTIALS TRACE A 100ML,24.13,26.54,18.10,19.91,https://daluawholesale.com.au/product/coral-essentials-trace-a-100ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/trace_c_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials trace a,
missing,0.556,CORAL ESSENTIALS TRACE B 100ML,24.13,26.54,18.10,19.91,https://daluawholesale.com.au/product/coral-essentials-trace-b-100ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/trace_c_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials trace b,
missing,0.556,CORAL ESSENTIALS TRACE C 100ML,24.13,26.54,18.10,19.91,https://daluawholesale.com.au/product/coral-essentials-trace-c-100ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/trace_c_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials trace c,
missing,0.566,CORAL ESSENTIALS TRACE C 50ML,16.89,18.58,12.67,13.94,https://daluawholesale.com.au/product/coral-essentials-trace-c-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/trace_c_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials trace c,
missing,0.566,CORAL ESSENTIALS TRACE B 50ML,16.89,18.58,12.67,13.94,https://daluawholesale.com.au/product/coral-essentials-trace-b-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/trace_c_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials trace b,
missing,0.566,CORAL ESSENTIALS TRACE A 50ML,16.89,18.58,12.67,13.94,https://daluawholesale.com.au/product/coral-essentials-trace-a-50ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/trace_c_2000x.png,,,,,,marine_review,marine/reef range — strategic review,coral essentials trace a,
missing,0.494,"FX REEF CARBON & ORGANIC SCAVENGER 1,800mL",94.38,103.82,75.50,83.05,https://daluawholesale.com.au/product/blue-life-fx-reef-carbon-organic-scavenger-1800ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/fxreef_800x.jpg,,,,,,marine_review,marine/reef range — strategic review,fx reef carbon organic scavenger 1,
missing,0.512,FX REEF CARBON & ORGANIC SCAVENGER 450mL,29.50,32.45,26.55,29.21,https://daluawholesale.com.au/product/blue-life-fx-reef-carbon-organic-scavenger-450ml/,https://daluawholesale.com.au/wp-content/uploads/2021/06/fxreef_800x.jpg,,,,,,marine_review,marine/reef range — strategic review,fx reef carbon organic scavenger,
missing,0.500,Coloured Frag Kit,20.36,22.40,16.97,18.67,https://daluawholesale.com.au/product/coloured-frag-kit/,https://daluawholesale.com.au/wp-content/uploads/2021/06/frag_clour_2_600x@2x.jpg,,,,,,marine_review,marine/reef range — strategic review,coloured frag kit,
missing,0.548,Filter Socks 10 Micron 4 inch,6.89,7.58,5.74,6.31,https://daluawholesale.com.au/product/filter-socks-10-micron-4-inch/,https://daluawholesale.com.au/wp-content/uploads/2021/06/sock_web_c14e5c99-5622-43cc-8e0f-a1dd20b892d1_600x@2x.jpg,,,,,,marine_review,marine/reef range — strategic review,filter socks 10 micron,
missing,0.500,Filter Socks 200 Micron 4 inch “MESH”,6.89,7.58,5.74,6.31,https://daluawholesale.com.au/product/filter-socks-200-micron-4-inch-mesh/,https://daluawholesale.com.au/wp-content/uploads/2021/06/sock_web_c14e5c99-5622-43cc-8e0f-a1dd20b892d1_600x@2x.jpg,,,,,,marine_review,marine/reef range — strategic review,filter socks 200 micron mesh,
missing,0.540,Filter Socks 200 Micron 4 inch,6.89,7.58,5.74,6.31,https://daluawholesale.com.au/product/filter-socks-200-micron-4-inch/,https://daluawholesale.com.au/wp-content/uploads/2021/06/sock_web_c14e5c99-5622-43cc-8e0f-a1dd20b892d1_600x@2x.jpg,,,,,,marine_review,marine/reef range — strategic review,filter socks 200 micron,
missing,0.506,FX REEF CARBON & ORGANIC SCAVENGER 225mL,23.56,25.92,18.85,20.74,https://daluawholesale.com.au/product/blue-life-fx-reef-carbon-organic-scavenger/,https://daluawholesale.com.au/wp-content/uploads/2021/06/fxreef_800x.jpg,,,,,,marine_review,marine/reef range — strategic review,fx reef carbon organic scavenger,
